target_id	gene_id
DAnjou_Chr8v0.1_19228.1	DAnjou_Chr8v0.1_19228
DAnjou_Chr8v0.1_19229.1	DAnjou_Chr8v0.1_19229
DAnjou_Chr8v0.1_19230.1	DAnjou_Chr8v0.1_19230
DAnjou_Chr8v0.1_19233.1	DAnjou_Chr8v0.1_19233
DAnjou_Chr8v0.1_19234.1	DAnjou_Chr8v0.1_19234
DAnjou_Chr8v0.1_19235.1	DAnjou_Chr8v0.1_19235
DAnjou_Chr8v0.1_19236.1	DAnjou_Chr8v0.1_19236
DAnjou_Chr8v0.1_19237.1	DAnjou_Chr8v0.1_19237
DAnjou_Chr8v0.1_19238.1	DAnjou_Chr8v0.1_19238
DAnjou_Chr8v0.1_19239.1	DAnjou_Chr8v0.1_19239
DAnjou_Chr8v0.1_19240.1	DAnjou_Chr8v0.1_19240
DAnjou_Chr8v0.1_19241.1	DAnjou_Chr8v0.1_19241
DAnjou_Chr8v0.1_19242.1	DAnjou_Chr8v0.1_19242
DAnjou_Chr8v0.1_19243.1	DAnjou_Chr8v0.1_19243
DAnjou_Chr8v0.1_19244.1	DAnjou_Chr8v0.1_19244
DAnjou_Chr8v0.1_19245.1	DAnjou_Chr8v0.1_19245
DAnjou_Chr8v0.1_19246.1	DAnjou_Chr8v0.1_19246
DAnjou_Chr8v0.1_19247.1	DAnjou_Chr8v0.1_19247
DAnjou_Chr8v0.1_19248.1	DAnjou_Chr8v0.1_19248
DAnjou_Chr8v0.1_19249.1	DAnjou_Chr8v0.1_19249
DAnjou_Chr8v0.1_19250.1	DAnjou_Chr8v0.1_19250
DAnjou_Chr8v0.1_19251.1	DAnjou_Chr8v0.1_19251
DAnjou_Chr8v0.1_19252.1	DAnjou_Chr8v0.1_19252
DAnjou_Chr8v0.1_19253.1	DAnjou_Chr8v0.1_19253
DAnjou_Chr8v0.1_19254.1	DAnjou_Chr8v0.1_19254
DAnjou_Chr8v0.1_19255.1	DAnjou_Chr8v0.1_19255
DAnjou_Chr8v0.1_19256.1	DAnjou_Chr8v0.1_19256
DAnjou_Chr8v0.1_19257.1	DAnjou_Chr8v0.1_19257
DAnjou_Chr8v0.1_19258.1	DAnjou_Chr8v0.1_19258
DAnjou_Chr8v0.1_19259.1	DAnjou_Chr8v0.1_19259
DAnjou_Chr8v0.1_19260.1	DAnjou_Chr8v0.1_19260
DAnjou_Chr8v0.1_19261.1	DAnjou_Chr8v0.1_19261
DAnjou_Chr8v0.1_19262.1	DAnjou_Chr8v0.1_19262
DAnjou_Chr8v0.1_19263.1	DAnjou_Chr8v0.1_19263
DAnjou_Chr8v0.1_19264.1	DAnjou_Chr8v0.1_19264
DAnjou_Chr8v0.1_19265.1	DAnjou_Chr8v0.1_19265
DAnjou_Chr8v0.1_19266.1	DAnjou_Chr8v0.1_19266
DAnjou_Chr8v0.1_19267.1	DAnjou_Chr8v0.1_19267
DAnjou_Chr8v0.1_19268.1	DAnjou_Chr8v0.1_19268
DAnjou_Chr8v0.1_19269.1	DAnjou_Chr8v0.1_19269
DAnjou_Chr8v0.1_19270.1	DAnjou_Chr8v0.1_19270
DAnjou_Chr8v0.1_19271.1	DAnjou_Chr8v0.1_19271
DAnjou_Chr8v0.1_19272.1	DAnjou_Chr8v0.1_19272
DAnjou_Chr10v0.1_23935.1	DAnjou_Chr10v0.1_23935
DAnjou_Chr8v0.1_19273.1	DAnjou_Chr8v0.1_19273
DAnjou_Chr8v0.1_19274.1	DAnjou_Chr8v0.1_19274
DAnjou_Chr8v0.1_19275.1	DAnjou_Chr8v0.1_19275
DAnjou_Chr8v0.1_19276.1	DAnjou_Chr8v0.1_19276
DAnjou_Chr8v0.1_19277.1	DAnjou_Chr8v0.1_19277
DAnjou_Chr8v0.1_19278.1	DAnjou_Chr8v0.1_19278
DAnjou_Chr8v0.1_19279.1	DAnjou_Chr8v0.1_19279
DAnjou_Chr8v0.1_19280.1	DAnjou_Chr8v0.1_19280
DAnjou_Chr8v0.1_19281.1	DAnjou_Chr8v0.1_19281
DAnjou_Chr8v0.1_19282.1	DAnjou_Chr8v0.1_19282
DAnjou_Chr8v0.1_19283.1	DAnjou_Chr8v0.1_19283
DAnjou_Chr8v0.1_19284.1	DAnjou_Chr8v0.1_19284
DAnjou_Chr8v0.1_19285.1	DAnjou_Chr8v0.1_19285
DAnjou_Chr8v0.1_19286.1	DAnjou_Chr8v0.1_19286
DAnjou_Chr8v0.1_19287.1	DAnjou_Chr8v0.1_19287
DAnjou_Chr8v0.1_19288.1	DAnjou_Chr8v0.1_19288
DAnjou_Chr8v0.1_19289.1	DAnjou_Chr8v0.1_19289
DAnjou_Chr8v0.1_19290.1	DAnjou_Chr8v0.1_19290
DAnjou_Chr8v0.1_19291.1	DAnjou_Chr8v0.1_19291
DAnjou_Chr8v0.1_19292.1	DAnjou_Chr8v0.1_19292
DAnjou_Chr8v0.1_19293.1	DAnjou_Chr8v0.1_19293
DAnjou_Chr8v0.1_19294.1	DAnjou_Chr8v0.1_19294
DAnjou_Chr8v0.1_19295.1	DAnjou_Chr8v0.1_19295
DAnjou_Chr8v0.1_19296.1	DAnjou_Chr8v0.1_19296
DAnjou_Chr8v0.1_19297.1	DAnjou_Chr8v0.1_19297
DAnjou_Chr8v0.1_19298.1	DAnjou_Chr8v0.1_19298
DAnjou_Chr8v0.1_19299.1	DAnjou_Chr8v0.1_19299
DAnjou_Chr8v0.1_19300.1	DAnjou_Chr8v0.1_19300
DAnjou_Chr8v0.1_19301.1	DAnjou_Chr8v0.1_19301
DAnjou_Chr8v0.1_19302.1	DAnjou_Chr8v0.1_19302
DAnjou_Chr8v0.1_19303.1	DAnjou_Chr8v0.1_19303
DAnjou_Chr8v0.1_19304.1	DAnjou_Chr8v0.1_19304
DAnjou_Chr8v0.1_19305.1	DAnjou_Chr8v0.1_19305
DAnjou_Chr8v0.1_19306.1	DAnjou_Chr8v0.1_19306
DAnjou_Chr8v0.1_19307.1	DAnjou_Chr8v0.1_19307
DAnjou_Chr8v0.1_19308.1	DAnjou_Chr8v0.1_19308
DAnjou_Chr8v0.1_19309.1	DAnjou_Chr8v0.1_19309
DAnjou_Chr8v0.1_19310.1	DAnjou_Chr8v0.1_19310
DAnjou_Chr8v0.1_19311.1	DAnjou_Chr8v0.1_19311
DAnjou_Chr8v0.1_19312.1	DAnjou_Chr8v0.1_19312
DAnjou_Chr8v0.1_19313.1	DAnjou_Chr8v0.1_19313
DAnjou_Chr8v0.1_19314.1	DAnjou_Chr8v0.1_19314
DAnjou_Chr8v0.1_19315.1	DAnjou_Chr8v0.1_19315
DAnjou_Chr8v0.1_19316.1	DAnjou_Chr8v0.1_19316
DAnjou_Chr8v0.1_19317.1	DAnjou_Chr8v0.1_19317
DAnjou_Chr8v0.1_19318.1	DAnjou_Chr8v0.1_19318
DAnjou_Chr8v0.1_19319.1	DAnjou_Chr8v0.1_19319
DAnjou_Chr8v0.1_19320.1	DAnjou_Chr8v0.1_19320
DAnjou_Chr8v0.1_19321.1	DAnjou_Chr8v0.1_19321
DAnjou_Chr8v0.1_19322.1	DAnjou_Chr8v0.1_19322
DAnjou_Chr8v0.1_19323.1	DAnjou_Chr8v0.1_19323
DAnjou_Chr8v0.1_19324.1	DAnjou_Chr8v0.1_19324
DAnjou_Chr2v0.1_04434.1	DAnjou_Chr2v0.1_04434
DAnjou_Chr8v0.1_19325.1	DAnjou_Chr8v0.1_19325
DAnjou_Chr8v0.1_19326.1	DAnjou_Chr8v0.1_19326
DAnjou_Chr8v0.1_19327.1	DAnjou_Chr8v0.1_19327
DAnjou_Chr8v0.1_19416.1	DAnjou_Chr8v0.1_19416
DAnjou_Chr8v0.1_19417.1	DAnjou_Chr8v0.1_19417
DAnjou_Chr8v0.1_19330.1	DAnjou_Chr8v0.1_19330
DAnjou_Chr8v0.1_19331.1	DAnjou_Chr8v0.1_19331
DAnjou_Chr8v0.1_19332.1	DAnjou_Chr8v0.1_19332
DAnjou_Chr8v0.1_19333.1	DAnjou_Chr8v0.1_19333
DAnjou_Chr8v0.1_19334.1	DAnjou_Chr8v0.1_19334
DAnjou_Chr8v0.1_19335.1	DAnjou_Chr8v0.1_19335
DAnjou_Chr8v0.1_19336.1	DAnjou_Chr8v0.1_19336
DAnjou_Chr8v0.1_19337.1	DAnjou_Chr8v0.1_19337
DAnjou_Chr8v0.1_19338.1	DAnjou_Chr8v0.1_19338
DAnjou_Chr8v0.1_19339.1	DAnjou_Chr8v0.1_19339
DAnjou_Chr8v0.1_19340.1	DAnjou_Chr8v0.1_19340
DAnjou_Chr8v0.1_19341.1	DAnjou_Chr8v0.1_19341
DAnjou_Chr8v0.1_19342.1	DAnjou_Chr8v0.1_19342
DAnjou_Chr8v0.1_19343.1	DAnjou_Chr8v0.1_19343
DAnjou_Chr8v0.1_19344.1	DAnjou_Chr8v0.1_19344
DAnjou_Chr8v0.1_19345.1	DAnjou_Chr8v0.1_19345
DAnjou_Chr8v0.1_19346.1	DAnjou_Chr8v0.1_19346
DAnjou_Chr8v0.1_19347.1	DAnjou_Chr8v0.1_19347
DAnjou_Chr8v0.1_19348.1	DAnjou_Chr8v0.1_19348
DAnjou_Chr8v0.1_19349.1	DAnjou_Chr8v0.1_19349
DAnjou_Chr8v0.1_19350.1	DAnjou_Chr8v0.1_19350
DAnjou_Chr8v0.1_19351.1	DAnjou_Chr8v0.1_19351
DAnjou_Chr8v0.1_19352.1	DAnjou_Chr8v0.1_19352
DAnjou_Chr8v0.1_19353.1	DAnjou_Chr8v0.1_19353
DAnjou_Chr8v0.1_19354.1	DAnjou_Chr8v0.1_19354
DAnjou_Chr8v0.1_19355.1	DAnjou_Chr8v0.1_19355
DAnjou_Chr8v0.1_19356.1	DAnjou_Chr8v0.1_19356
DAnjou_Chr8v0.1_19419.1	DAnjou_Chr8v0.1_19419
DAnjou_Chr8v0.1_19420.1	DAnjou_Chr8v0.1_19420
DAnjou_Chr8v0.1_19421.1	DAnjou_Chr8v0.1_19421
DAnjou_Chr8v0.1_19361.1	DAnjou_Chr8v0.1_19361
DAnjou_Chr8v0.1_19362.1	DAnjou_Chr8v0.1_19362
DAnjou_Chr8v0.1_19363.1	DAnjou_Chr8v0.1_19363
DAnjou_Chr8v0.1_19364.1	DAnjou_Chr8v0.1_19364
DAnjou_Chr8v0.1_19365.1	DAnjou_Chr8v0.1_19365
DAnjou_Chr8v0.1_19366.1	DAnjou_Chr8v0.1_19366
DAnjou_Chr8v0.1_19367.1	DAnjou_Chr8v0.1_19367
DAnjou_Chr8v0.1_19368.1	DAnjou_Chr8v0.1_19368
DAnjou_Chr8v0.1_19369.1	DAnjou_Chr8v0.1_19369
DAnjou_Chr8v0.1_19370.1	DAnjou_Chr8v0.1_19370
DAnjou_Chr8v0.1_19371.1	DAnjou_Chr8v0.1_19371
DAnjou_Chr8v0.1_19372.1	DAnjou_Chr8v0.1_19372
DAnjou_Chr8v0.1_19373.1	DAnjou_Chr8v0.1_19373
DAnjou_Chr8v0.1_19374.1	DAnjou_Chr8v0.1_19374
DAnjou_Chr8v0.1_19375.1	DAnjou_Chr8v0.1_19375
DAnjou_Chr8v0.1_19376.1	DAnjou_Chr8v0.1_19376
DAnjou_Chr8v0.1_19377.1	DAnjou_Chr8v0.1_19377
DAnjou_Chr8v0.1_19378.1	DAnjou_Chr8v0.1_19378
DAnjou_Chr8v0.1_19427.1	DAnjou_Chr8v0.1_19427
DAnjou_Chr8v0.1_19428.1	DAnjou_Chr8v0.1_19428
DAnjou_Chr8v0.1_19381.1	DAnjou_Chr8v0.1_19381
DAnjou_Chr8v0.1_19430.1	DAnjou_Chr8v0.1_19430
DAnjou_Chr8v0.1_19431.1	DAnjou_Chr8v0.1_19431
DAnjou_Chr8v0.1_19432.1	DAnjou_Chr8v0.1_19432
DAnjou_Chr8v0.1_19433.1	DAnjou_Chr8v0.1_19433
DAnjou_Chr8v0.1_19434.1	DAnjou_Chr8v0.1_19434
DAnjou_Chr8v0.1_19387.1	DAnjou_Chr8v0.1_19387
DAnjou_Chr8v0.1_19388.1	DAnjou_Chr8v0.1_19388
DAnjou_Chr8v0.1_19389.1	DAnjou_Chr8v0.1_19389
DAnjou_Chr8v0.1_19390.1	DAnjou_Chr8v0.1_19390
DAnjou_Chr8v0.1_19391.1	DAnjou_Chr8v0.1_19391
DAnjou_Chr8v0.1_19392.1	DAnjou_Chr8v0.1_19392
DAnjou_Chr8v0.1_19393.1	DAnjou_Chr8v0.1_19393
DAnjou_Chr8v0.1_19394.1	DAnjou_Chr8v0.1_19394
DAnjou_Chr8v0.1_19395.1	DAnjou_Chr8v0.1_19395
DAnjou_Chr8v0.1_19396.1	DAnjou_Chr8v0.1_19396
DAnjou_Chr8v0.1_19397.1	DAnjou_Chr8v0.1_19397
DAnjou_Chr8v0.1_19398.1	DAnjou_Chr8v0.1_19398
DAnjou_Chr8v0.1_19399.1	DAnjou_Chr8v0.1_19399
DAnjou_Chr8v0.1_19400.1	DAnjou_Chr8v0.1_19400
DAnjou_Chr8v0.1_19401.1	DAnjou_Chr8v0.1_19401
DAnjou_Chr8v0.1_19402.1	DAnjou_Chr8v0.1_19402
DAnjou_Chr8v0.1_19403.1	DAnjou_Chr8v0.1_19403
DAnjou_Chr8v0.1_19404.1	DAnjou_Chr8v0.1_19404
DAnjou_Chr8v0.1_19405.1	DAnjou_Chr8v0.1_19405
DAnjou_Chr8v0.1_19406.1	DAnjou_Chr8v0.1_19406
DAnjou_Chr8v0.1_19407.1	DAnjou_Chr8v0.1_19407
DAnjou_Chr8v0.1_19408.1	DAnjou_Chr8v0.1_19408
DAnjou_Chr8v0.1_19409.1	DAnjou_Chr8v0.1_19409
DAnjou_Chr8v0.1_19410.1	DAnjou_Chr8v0.1_19410
DAnjou_Chr8v0.1_19411.1	DAnjou_Chr8v0.1_19411
DAnjou_Chr8v0.1_19412.1	DAnjou_Chr8v0.1_19412
DAnjou_Chr8v0.1_19413.1	DAnjou_Chr8v0.1_19413
DAnjou_Chr8v0.1_19414.1	DAnjou_Chr8v0.1_19414
DAnjou_Chr8v0.1_19415.1	DAnjou_Chr8v0.1_19415
DAnjou_Chr8v0.1_19449.1	DAnjou_Chr8v0.1_19449
DAnjou_Chr8v0.1_19445.1	DAnjou_Chr8v0.1_19445
DAnjou_Chr8v0.1_19446.1	DAnjou_Chr8v0.1_19446
DAnjou_Chr8v0.1_19447.1	DAnjou_Chr8v0.1_19447
DAnjou_Chr8v0.1_19448.1	DAnjou_Chr8v0.1_19448
DAnjou_Chr8v0.1_19463.1	DAnjou_Chr8v0.1_19463
DAnjou_Chr8v0.1_19464.1	DAnjou_Chr8v0.1_19464
DAnjou_Chr8v0.1_19465.1	DAnjou_Chr8v0.1_19465
DAnjou_Chr8v0.1_19453.1	DAnjou_Chr8v0.1_19453
DAnjou_Chr8v0.1_19454.1	DAnjou_Chr8v0.1_19454
DAnjou_Chr8v0.1_19455.1	DAnjou_Chr8v0.1_19455
DAnjou_Chr8v0.1_19456.1	DAnjou_Chr8v0.1_19456
DAnjou_Chr8v0.1_19457.1	DAnjou_Chr8v0.1_19457
DAnjou_Chr8v0.1_19458.1	DAnjou_Chr8v0.1_19458
DAnjou_Chr8v0.1_19459.1	DAnjou_Chr8v0.1_19459
DAnjou_Chr8v0.1_19460.1	DAnjou_Chr8v0.1_19460
DAnjou_Chr8v0.1_19461.1	DAnjou_Chr8v0.1_19461
DAnjou_Chr8v0.1_19462.1	DAnjou_Chr8v0.1_19462
DAnjou_Chr8v0.1_19475.1	DAnjou_Chr8v0.1_19475
DAnjou_Chr8v0.1_19476.1	DAnjou_Chr8v0.1_19476
DAnjou_Chr8v0.1_19477.1	DAnjou_Chr8v0.1_19477
DAnjou_Chr8v0.1_19478.1	DAnjou_Chr8v0.1_19478
DAnjou_Chr8v0.1_19479.1	DAnjou_Chr8v0.1_19479
DAnjou_Chr8v0.1_19480.1	DAnjou_Chr8v0.1_19480
DAnjou_Chr8v0.1_19481.1	DAnjou_Chr8v0.1_19481
DAnjou_Chr8v0.1_19482.1	DAnjou_Chr8v0.1_19482
DAnjou_Chr8v0.1_19483.1	DAnjou_Chr8v0.1_19483
DAnjou_Chr8v0.1_19484.1	DAnjou_Chr8v0.1_19484
DAnjou_Chr8v0.1_19485.1	DAnjou_Chr8v0.1_19485
DAnjou_Chr8v0.1_19486.1	DAnjou_Chr8v0.1_19486
DAnjou_Chr8v0.1_19487.1	DAnjou_Chr8v0.1_19487
DAnjou_Chr8v0.1_19488.1	DAnjou_Chr8v0.1_19488
DAnjou_Chr8v0.1_19489.1	DAnjou_Chr8v0.1_19489
DAnjou_Chr8v0.1_19490.1	DAnjou_Chr8v0.1_19490
DAnjou_Chr8v0.1_19491.1	DAnjou_Chr8v0.1_19491
DAnjou_Chr8v0.1_19492.1	DAnjou_Chr8v0.1_19492
DAnjou_Chr8v0.1_19493.1	DAnjou_Chr8v0.1_19493
DAnjou_Chr8v0.1_19494.1	DAnjou_Chr8v0.1_19494
DAnjou_Chr8v0.1_19468.1	DAnjou_Chr8v0.1_19468
DAnjou_Chr8v0.1_19510.1	DAnjou_Chr8v0.1_19510
DAnjou_Chr8v0.1_19511.1	DAnjou_Chr8v0.1_19511
DAnjou_Chr8v0.1_19512.1	DAnjou_Chr8v0.1_19512
DAnjou_Chr8v0.1_19513.1	DAnjou_Chr8v0.1_19513
DAnjou_Chr8v0.1_19514.1	DAnjou_Chr8v0.1_19514
DAnjou_Chr8v0.1_19515.1	DAnjou_Chr8v0.1_19515
DAnjou_Chr8v0.1_19516.1	DAnjou_Chr8v0.1_19516
DAnjou_Chr8v0.1_19517.1	DAnjou_Chr8v0.1_19517
DAnjou_Chr8v0.1_19518.1	DAnjou_Chr8v0.1_19518
DAnjou_Chr8v0.1_19505.1	DAnjou_Chr8v0.1_19505
DAnjou_Chr8v0.1_19519.1	DAnjou_Chr8v0.1_19519
DAnjou_Chr8v0.1_19520.1	DAnjou_Chr8v0.1_19520
DAnjou_Chr8v0.1_19509.1	DAnjou_Chr8v0.1_19509
DAnjou_Chr13v0.1_33422.1	DAnjou_Chr13v0.1_33422
DAnjou_Chr13v0.1_33423.1	DAnjou_Chr13v0.1_33423
DAnjou_Chr8v0.1_19525.1	DAnjou_Chr8v0.1_19525
DAnjou_Chr8v0.1_19526.1	DAnjou_Chr8v0.1_19526
DAnjou_Chr8v0.1_19527.1	DAnjou_Chr8v0.1_19527
DAnjou_Chr8v0.1_19528.1	DAnjou_Chr8v0.1_19528
DAnjou_Chr8v0.1_19532.1	DAnjou_Chr8v0.1_19532
DAnjou_Chr8v0.1_19534.1	DAnjou_Chr8v0.1_19534
DAnjou_Chr8v0.1_19535.1	DAnjou_Chr8v0.1_19535
DAnjou_Chr8v0.1_19536.1	DAnjou_Chr8v0.1_19536
DAnjou_Chr8v0.1_19538.1	DAnjou_Chr8v0.1_19538
DAnjou_Chr8v0.1_19539.1	DAnjou_Chr8v0.1_19539
DAnjou_Chr17v0.1_43086.1	DAnjou_Chr17v0.1_43086
DAnjou_Chr8v0.1_19522.1	DAnjou_Chr8v0.1_19522
DAnjou_Chr8v0.1_19524.1	DAnjou_Chr8v0.1_19524
DAnjou_Chr8v0.1_19541.1	DAnjou_Chr8v0.1_19541
DAnjou_Chr8v0.1_19543.1	DAnjou_Chr8v0.1_19543
DAnjou_Chr8v0.1_19544.1	DAnjou_Chr8v0.1_19544
DAnjou_Chr8v0.1_19545.1	DAnjou_Chr8v0.1_19545
DAnjou_Chr8v0.1_19548.1	DAnjou_Chr8v0.1_19548
DAnjou_Chr8v0.1_19549.1	DAnjou_Chr8v0.1_19549
DAnjou_Chr8v0.1_19550.1	DAnjou_Chr8v0.1_19550
DAnjou_Chr8v0.1_19551.1	DAnjou_Chr8v0.1_19551
DAnjou_Chr8v0.1_19552.1	DAnjou_Chr8v0.1_19552
DAnjou_Chr8v0.1_19553.1	DAnjou_Chr8v0.1_19553
DAnjou_Chr8v0.1_19554.1	DAnjou_Chr8v0.1_19554
DAnjou_Chr8v0.1_19555.1	DAnjou_Chr8v0.1_19555
DAnjou_Chr8v0.1_19556.1	DAnjou_Chr8v0.1_19556
DAnjou_Chr8v0.1_19557.1	DAnjou_Chr8v0.1_19557
DAnjou_Chr8v0.1_19558.1	DAnjou_Chr8v0.1_19558
DAnjou_Chr8v0.1_19559.1	DAnjou_Chr8v0.1_19559
DAnjou_Chr8v0.1_19560.1	DAnjou_Chr8v0.1_19560
DAnjou_Chr8v0.1_19561.1	DAnjou_Chr8v0.1_19561
DAnjou_Chr8v0.1_19562.1	DAnjou_Chr8v0.1_19562
DAnjou_Chr8v0.1_19563.1	DAnjou_Chr8v0.1_19563
DAnjou_Chr8v0.1_19564.1	DAnjou_Chr8v0.1_19564
DAnjou_Chr8v0.1_19565.1	DAnjou_Chr8v0.1_19565
DAnjou_Chr8v0.1_19566.1	DAnjou_Chr8v0.1_19566
DAnjou_Chr8v0.1_19567.1	DAnjou_Chr8v0.1_19567
DAnjou_Chr8v0.1_19568.1	DAnjou_Chr8v0.1_19568
DAnjou_Chr8v0.1_19569.1	DAnjou_Chr8v0.1_19569
DAnjou_Chr8v0.1_19570.1	DAnjou_Chr8v0.1_19570
DAnjou_Chr8v0.1_19571.1	DAnjou_Chr8v0.1_19571
DAnjou_Chr8v0.1_19572.1	DAnjou_Chr8v0.1_19572
DAnjou_Chr8v0.1_19573.1	DAnjou_Chr8v0.1_19573
DAnjou_Chr8v0.1_19574.1	DAnjou_Chr8v0.1_19574
DAnjou_Chr8v0.1_19575.1	DAnjou_Chr8v0.1_19575
DAnjou_Chr8v0.1_19576.1	DAnjou_Chr8v0.1_19576
DAnjou_Chr8v0.1_19577.1	DAnjou_Chr8v0.1_19577
DAnjou_Chr8v0.1_19578.1	DAnjou_Chr8v0.1_19578
DAnjou_Chr8v0.1_19579.1	DAnjou_Chr8v0.1_19579
DAnjou_Chr8v0.1_19581.1	DAnjou_Chr8v0.1_19581
DAnjou_Chr8v0.1_19582.1	DAnjou_Chr8v0.1_19582
DAnjou_Chr8v0.1_19583.1	DAnjou_Chr8v0.1_19583
DAnjou_Chr8v0.1_19584.1	DAnjou_Chr8v0.1_19584
DAnjou_Chr8v0.1_19585.1	DAnjou_Chr8v0.1_19585
DAnjou_Chr8v0.1_19586.1	DAnjou_Chr8v0.1_19586
DAnjou_Chr8v0.1_19587.1	DAnjou_Chr8v0.1_19587
DAnjou_Chr8v0.1_19588.1	DAnjou_Chr8v0.1_19588
DAnjou_Chr8v0.1_19589.1	DAnjou_Chr8v0.1_19589
DAnjou_Chr8v0.1_19590.1	DAnjou_Chr8v0.1_19590
DAnjou_Chr8v0.1_19591.1	DAnjou_Chr8v0.1_19591
DAnjou_Chr8v0.1_19592.1	DAnjou_Chr8v0.1_19592
DAnjou_Chr8v0.1_19593.1	DAnjou_Chr8v0.1_19593
DAnjou_Chr8v0.1_19594.1	DAnjou_Chr8v0.1_19594
DAnjou_Chr8v0.1_19595.1	DAnjou_Chr8v0.1_19595
DAnjou_Chr8v0.1_19596.1	DAnjou_Chr8v0.1_19596
DAnjou_Chr8v0.1_19597.1	DAnjou_Chr8v0.1_19597
DAnjou_Chr8v0.1_19599.1	DAnjou_Chr8v0.1_19599
DAnjou_Chr8v0.1_19600.1	DAnjou_Chr8v0.1_19600
DAnjou_Chr8v0.1_19601.1	DAnjou_Chr8v0.1_19601
DAnjou_Chr8v0.1_19602.1	DAnjou_Chr8v0.1_19602
DAnjou_Chr8v0.1_19603.1	DAnjou_Chr8v0.1_19603
DAnjou_Chr8v0.1_19612.1	DAnjou_Chr8v0.1_19612
DAnjou_Chr8v0.1_19613.1	DAnjou_Chr8v0.1_19613
DAnjou_Chr8v0.1_19614.1	DAnjou_Chr8v0.1_19614
DAnjou_Chr8v0.1_19615.1	DAnjou_Chr8v0.1_19615
DAnjou_Chr8v0.1_19616.1	DAnjou_Chr8v0.1_19616
DAnjou_Chr8v0.1_19617.1	DAnjou_Chr8v0.1_19617
DAnjou_Chr8v0.1_19618.1	DAnjou_Chr8v0.1_19618
DAnjou_Chr8v0.1_19619.1	DAnjou_Chr8v0.1_19619
DAnjou_Chr8v0.1_19620.1	DAnjou_Chr8v0.1_19620
DAnjou_Chr8v0.1_19610.1	DAnjou_Chr8v0.1_19610
DAnjou_Chr8v0.1_19611.1	DAnjou_Chr8v0.1_19611
DAnjou_Chr8v0.1_19623.1	DAnjou_Chr8v0.1_19623
DAnjou_Chr8v0.1_19624.1	DAnjou_Chr8v0.1_19624
DAnjou_Chr8v0.1_19625.1	DAnjou_Chr8v0.1_19625
DAnjou_Chr8v0.1_19626.1	DAnjou_Chr8v0.1_19626
DAnjou_Chr8v0.1_19627.1	DAnjou_Chr8v0.1_19627
DAnjou_Chr8v0.1_19628.1	DAnjou_Chr8v0.1_19628
DAnjou_Chr8v0.1_19629.1	DAnjou_Chr8v0.1_19629
DAnjou_Chr8v0.1_19630.1	DAnjou_Chr8v0.1_19630
DAnjou_Chr8v0.1_19631.1	DAnjou_Chr8v0.1_19631
DAnjou_Chr8v0.1_19632.1	DAnjou_Chr8v0.1_19632
DAnjou_Chr8v0.1_19633.1	DAnjou_Chr8v0.1_19633
DAnjou_Chr8v0.1_19634.1	DAnjou_Chr8v0.1_19634
DAnjou_Chr8v0.1_19635.1	DAnjou_Chr8v0.1_19635
DAnjou_Chr8v0.1_19638.1	DAnjou_Chr8v0.1_19638
DAnjou_Chr8v0.1_19639.1	DAnjou_Chr8v0.1_19639
DAnjou_Chr8v0.1_19640.1	DAnjou_Chr8v0.1_19640
DAnjou_Chr8v0.1_19641.1	DAnjou_Chr8v0.1_19641
DAnjou_Chr8v0.1_19642.1	DAnjou_Chr8v0.1_19642
DAnjou_Chr8v0.1_19643.1	DAnjou_Chr8v0.1_19643
DAnjou_Chr8v0.1_19644.1	DAnjou_Chr8v0.1_19644
DAnjou_Chr8v0.1_19645.1	DAnjou_Chr8v0.1_19645
DAnjou_Chr8v0.1_19646.1	DAnjou_Chr8v0.1_19646
DAnjou_Chr8v0.1_19647.1	DAnjou_Chr8v0.1_19647
DAnjou_Chr8v0.1_19648.1	DAnjou_Chr8v0.1_19648
DAnjou_Chr8v0.1_19658.1	DAnjou_Chr8v0.1_19658
DAnjou_Chr8v0.1_19659.1	DAnjou_Chr8v0.1_19659
DAnjou_Chr8v0.1_19660.1	DAnjou_Chr8v0.1_19660
DAnjou_Chr8v0.1_19661.1	DAnjou_Chr8v0.1_19661
DAnjou_Chr8v0.1_19662.1	DAnjou_Chr8v0.1_19662
DAnjou_Chr8v0.1_19663.1	DAnjou_Chr8v0.1_19663
DAnjou_Chr8v0.1_19664.1	DAnjou_Chr8v0.1_19664
DAnjou_Chr8v0.1_19665.1	DAnjou_Chr8v0.1_19665
DAnjou_Chr8v0.1_19666.1	DAnjou_Chr8v0.1_19666
DAnjou_Chr8v0.1_19667.1	DAnjou_Chr8v0.1_19667
DAnjou_Chr8v0.1_19708.1	DAnjou_Chr8v0.1_19708
DAnjou_Chr8v0.1_19669.1	DAnjou_Chr8v0.1_19669
DAnjou_Chr8v0.1_19670.1	DAnjou_Chr8v0.1_19670
DAnjou_Chr8v0.1_19671.1	DAnjou_Chr8v0.1_19671
DAnjou_Chr8v0.1_19672.1	DAnjou_Chr8v0.1_19672
DAnjou_Chr8v0.1_19673.1	DAnjou_Chr8v0.1_19673
DAnjou_Chr8v0.1_19674.1	DAnjou_Chr8v0.1_19674
DAnjou_Chr8v0.1_19675.1	DAnjou_Chr8v0.1_19675
DAnjou_Chr8v0.1_19676.1	DAnjou_Chr8v0.1_19676
DAnjou_Chr8v0.1_19677.1	DAnjou_Chr8v0.1_19677
DAnjou_Chr8v0.1_19678.1	DAnjou_Chr8v0.1_19678
